,Unnamed: 0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,Clusters
0,0,-1.6865201056119088,-1.0889739698499354,0.4593136468573249,0.6972216158859836,0.0642019387299669,0.0829367442254121,0.8220288373185717,-0.0577823253827735,0
1,1,-1.1503335013710403,2.487790387966925,0.6220419257835286,-0.0973057840821259,0.7133201098144478,-1.065487433857348,-0.3448786596092031,0.1266170275012342,0
2,2,0.9617808966237756,-0.3934317322493685,0.0395773231110133,1.2762832788112857,-2.1072302995058507,-0.4129357749221896,-1.592978240160122,-0.0949498249459852,0
3,3,-0.9135544780997996,-0.0369946679862908,1.533937900317797,1.05820280092607,0.2142105611652622,-0.1960148617120815,-0.2248451154068109,-0.7754083067029829,0
4,4,-1.600294417958913,-0.6995651340561527,0.2952574865006638,1.0459815407451611,-0.4260779777522419,0.0772091323726533,0.7061742502837588,0.1849793567044663,0
5,5,0.2526272438663208,-0.7794049832923385,-1.1763854492900303,0.762572978038927,0.83774037163721,0.4612911717853689,0.7864045569864352,-0.0084372169430583,0
6,6,6.328667949349457,-0.6917979849074184,2.106831198135472,-0.673208924343502,-1.030642563137961,-1.1024472791796278,-1.3540786525411506,1.1758931171292824,0
7,7,0.2802310742719869,-1.289515593925762,-1.838250421578572,0.1247298590530397,0.191845786982443,-0.062048978540853,0.4017876671650957,-0.5391250480991923,0
8,8,-0.4455534844613705,-0.4697490936451223,0.134445390164815,1.048374761590462,-0.1857374463963072,-0.2996828381557742,-0.0878572757401957,-0.4735070787427319,0
9,9,-0.5804132576382693,-0.3832470810967893,1.9600349974841031,1.030570402365788,0.4625190448692123,-0.6169033967658367,-0.7810135623281619,-1.0436080954606026,0
10,10,0.5454135490819058,-1.3089752212749617,-1.955840156532289,0.2366668253871887,0.6624038483496644,0.320999237887901,0.7083014232395737,-0.0757580132468395,0
11,11,-0.6939307010115534,-0.7981271889242791,1.1113787459832216,0.9699119495225844,-0.547664281701382,0.2479863893110571,0.5673109037583468,0.0828083126257595,0
12,12,1.9736128237316408,-1.3223322968159614,-0.6478781654114538,0.0258921334987663,-0.3005819910829487,0.1523241026055487,0.4257192541888579,0.1104296556635356,0
13,13,1.5543103257897846,-0.878937946451249,-0.7667178450790723,0.2604863598649601,0.4857434142278075,-0.2565492057792739,0.244636452373711,-0.96580823482137,0
14,14,-1.5910336838659376,0.2209565246220303,0.1093284918806989,1.3067169205254816,-0.0612373986912093,0.0514946595306694,0.3207664305513101,0.0488805167252094,0
15,15,0.7798451157289114,1.841504009565333,-1.2317543806511295,0.9990459350871312,1.1865707410710888,-0.0888759990178413,-0.3801916449638385,-1.0179796726166894,0
16,16,-2.106785443986793,0.9348563246071584,0.5449812185439705,-0.8762669945482278,-0.1048696925062788,2.053401200198559,-0.7149571838753055,-0.4392292946584969,0
17,17,-0.9709434573503803,-1.5928235500794476,0.8134232921880729,-0.181780429009694,1.1794879705408112,-0.3183679576433795,0.2994062192261573,-0.350557451476263,0
18,18,0.4972066813979636,-0.0992872995731756,-0.5937411876648498,0.9907098162002148,0.3155987070340983,-0.9207076786596166,-1.2204011714622929,-1.21465535491274,0
19,19,0.7998899912157829,0.0611257206224473,-3.1345936489798047,2.294738339480428,2.452933759388391,1.3432385378724474,-1.0437574613205385,2.1731423156932723,0
20,20,-0.124596469436015,-0.060889080791781,-2.560876352519883,2.6161949832092737,2.3497144435490727,1.6787615302922871,-0.6769331808027463,2.954188658414356,0
21,21,5.497102504445235,1.7427754996337408,-0.0064687341766527,0.9748523063118588,-1.788082073584354,0.7151943247426951,-0.7238636980886868,-0.6781574258693687,0
22,22,0.4128300022438545,-1.7402935466073393,-0.8152099932706292,-0.5230795853371789,1.0375932794720817,-0.0870896749809686,0.8134485752082081,-0.8955286634909376,0
23,23,2.7832235362404774,3.696292903649614,0.235056405414143,-1.3942234628561272,1.1063540379301158,-0.6640135157193855,0.537170210206061,-0.516101311415401,0
24,24,-1.4333781380212154,1.9110368810723852,-0.1459044479257906,0.9374378408625444,0.0040013533883225,0.4738265880341523,-0.5113765968844295,-0.2258700871231807,0
25,25,0.1681020508885229,-1.6328840383737495,-1.693320902304013,-0.1048055251161761,0.050265852541367,-0.1959123462597049,0.4908947423982195,-0.5627612488596256,0
26,26,-1.447946004523805,0.4166016406059496,-0.0206097446423034,0.6489197051874237,-0.6741054715958466,0.1333179942408839,0.6997130988957383,0.4404033891026006,0
27,27,-0.0437376802388084,-1.7730863016278522,-1.7473054648996398,-0.1732890049290445,-0.0754292561169194,-0.0558532875332837,0.738964048007803,-0.3333922266895162,0
28,28,-0.0304096577085487,4.110711029928774,-1.5858787715390434,-0.3035359942376698,-0.4935084871373059,-0.5941254979121278,-0.7226332846004747,-0.5833764543084258,0
29,29,-0.7711600569738087,-0.8731022286051926,-0.3555008282589519,0.7006327711566461,-0.0578047779345191,-0.4822331323594369,-0.051558015069077,-0.5706561216122543,0
30,30,3.732576232346712,4.29722105905862,-2.4394609184790705,0.6008268211432347,1.3183326814791927,-0.036100605058218,-1.1570814883136944,-1.7470293898599345,0
31,31,1.405114388024246,-0.6858225483555754,-1.6904193079535614,-0.2209007847824688,0.0417560734491678,-0.1192956567415575,0.4230767721331011,-0.9985585696852656,0
32,32,-0.5794340270780959,2.1228312620156524,-0.0802535627434918,1.98239402030432,0.3441968376249577,-0.3623294862373629,-1.342960057689084,-0.4867793073206656,0
33,33,0.3696476005252994,-1.4742314051890313,0.2265038820817744,0.2728453961693938,-2.0918083105104763,-0.3226448021100594,-0.5047972076675306,1.10816620754312,0
34,34,2.029104637442664,1.4352723906676288,-2.2333480808539505,2.9148320880491334,4.741930121672491,1.175440878683495,-2.1705596821055715,2.776502432253656,0
35,35,-1.762484017602049,-0.1924773461818411,0.1596362514066834,1.1091502699597022,-0.2341822746462981,0.1208951864625282,0.6520154503724088,0.1553396413446705,0
36,36,-1.444508868923647,5.448896885515371,-0.5633859602697875,-0.4571288178511244,0.2100910637885875,-0.2380372546692715,-0.9627867064790946,-0.4379076104759404,0
37,37,1.830536288632744,1.2484983663200535,-1.0323495631734896,0.1050173147113913,-0.7224795335211462,0.2492319308166012,0.1738085371475446,-0.2298233258947989,0
38,38,-0.9713842158018408,3.1251893681457568,-0.3439813749277401,0.934599854531023,0.0126239334299213,-0.4765325620525887,-0.7336804003259794,-0.257798842925229,0
39,39,0.6478968147324244,3.5079170859524766,3.4931805184153184,-1.5518989768052622,2.2777801577894063,-1.7099314585952017,0.6215920198559653,0.4898964741704858,0
40,40,-1.764302881062094,0.6860641376400447,1.0220471114934433,-0.2931505420169206,0.4789990826709016,-0.4336725794089595,0.7818788388728443,0.3140390354644283,0
41,41,0.4330648737349655,0.6400039957114592,-0.1850219288648468,-0.659302135503569,-0.7160518886757855,-0.1529076208846971,0.7720623653746386,0.2006550849281041,0
42,42,-1.117708598740254,0.2948353281491226,0.047585955042615,1.847878041823454,0.0415770916683059,0.0861440103185291,-0.2937645468209734,0.0094799930200454,0
43,43,-1.816288644220872,-0.0013045496517115,0.2018802277415732,0.8389322141586235,-0.2444460297675565,0.0058388300782552,0.7317409835330813,0.1208707948826788,0
44,44,1.885190775155852,-0.0814083872768593,-1.683967817615475,0.95057666649091,0.2569278064955875,-0.2395059909231554,-0.9860058022881216,-1.1892729189567015,0
45,45,-0.9059344535586064,-0.1660298912636943,-0.5283784381210651,0.5710673955975498,-0.3836671733228259,0.0341422535229731,0.5839652145935045,-0.2809681376513146,0
46,46,-1.8072495360660583,-0.7593629645127996,0.8311601499663616,-1.296535685036076,0.6066388924054416,2.1611110484749494,-0.6679429415468554,-0.840736790922255,0
47,47,-1.8210459534909251,1.984156978524512,-0.2190546460039319,0.3273601208448399,-0.5548156718125515,-0.1940681391668194,0.457900234964101,-0.2362675761747158,0
48,48,3.5341975630064755,-2.0099320412965445,-0.4896686052331302,-1.3550340957997713,-0.4804963047299244,-0.7609624288973684,-0.1845008945774326,1.1736813944864877,0
49,49,-1.090502775259683,-0.1372537557601538,0.4466905922233983,0.7613742629121786,-0.5777789610136764,-0.2198912595475755,0.2610554948632785,0.1977254738561185,0
50,50,0.3346617519268632,7.123306530123707,-0.3410950119488058,-3.837194582065472,-0.7760537575193827,0.6163576221151565,-1.0625170817260992,-0.3188782710856007,0
51,51,1.5364231282005207,-0.8342727499182799,0.0750774075920167,0.8655307289106052,-0.8538901862178423,0.5719307667748385,0.5226839744032604,0.2423934433449291,0
52,52,-1.7314218674427193,0.4568981528049147,0.1419480950714285,0.7931121981077531,-0.3210446131279115,-0.0417572574545783,0.5965255012078884,0.0746005636199057,0
53,53,0.4595418418496255,-0.1168818453265399,1.3795426704371003,-0.8743299328796018,-1.3873151752157662,1.405724825139259,-0.8968652888129619,0.4903404122404418,0
54,54,-0.4865122127040581,-0.3879855419437751,0.690484526985541,1.3122623470057158,-0.8353739071642292,-0.1155739682279633,-0.1058411576228209,-0.238726638852621,0
55,55,-1.143796121954367,1.2208862885045153,-0.1597102885633522,0.58443219408757,-1.0870167733055869,-0.0765543682697056,0.1612764296251717,-0.1361387064171609,0
56,56,3.992632488515935,0.0670929827565749,1.286721148292315,1.0818380951963196,-1.4747882452995442,0.3323022091013558,-0.3077897287076374,0.2974630798215543,0
57,57,-1.5815679680028882,0.8718806715382732,-0.0422228779823029,1.0585718171535674,-0.0208057845897286,0.6391099795645061,-0.2077214727429154,-0.0118661726647064,0
58,58,-0.4957775844989711,1.633990102897693,-0.93952800884771,0.8735211413957557,0.2689728889667794,-0.1183560185849939,-0.2540344230406027,-0.3117058717358985,0
59,59,-0.9144101051852488,-0.0633646958483197,1.1159259421151948,1.1065018260297534,0.3682405560821131,-0.4356303078990551,-0.3231117803421794,-0.4929953738678169,0
60,60,-1.5372706359015524,-0.5150097652113943,0.1710025883906927,1.266942420886698,-0.3132766315420472,0.1558022454265364,0.4932807579725203,0.2282359055958748,0
61,61,-1.671297105324096,2.164320553351877,0.6689175267778774,-1.004210114840356,-0.0544421953527675,-0.0473757057161018,0.6446752570842542,0.2161622905898111,0
62,62,-1.8385537247572343,-1.3754873883256795,2.388449014830299,0.3774389628841877,1.228688630406139,0.1413463746127672,0.4325093007490246,-0.7415076130318584,0
63,63,2.1457848409221816,-0.1609802157640572,-2.0571860890791904,-0.296976003337052,1.3800979704890697,0.4899816741695613,1.216691753616307,-0.0101579646207659,0
64,64,-0.4012704315139046,-0.7363658552439292,-0.2935838499191586,0.9800586396939416,-0.7742325758391372,0.1299291665329475,0.1460222662628677,0.1998043580904502,0
65,65,-2.1883874438517386,-0.2285220402340823,0.7006469664046264,-0.6233403631484382,-0.197564158893186,2.25787788871373,-0.4299122924466771,-0.3007386809762379,0
66,66,-1.9072626768141576,0.91970711662541,-0.0015553904119246,0.354731440318854,-0.5671306457294544,0.0298743756693869,0.959513099819097,0.1987313337418174,0
67,67,0.5547772771490654,0.2602836699502212,-0.4291590816759525,0.7502837062773604,0.504790137947827,-0.5725819143245039,-0.302721162544573,-0.2897765810889183,0
68,68,-0.3915689880730937,-0.4199633420543458,0.589227880428015,1.27401155430273,-0.847756445950307,0.3173556275445373,0.4118224346380059,0.456909113133827,0
69,69,0.3887078968845129,1.0633956916450065,-2.0836384525888096,0.4185563317538805,0.4126367885841346,-0.1166015206380476,-0.416882525684828,-0.5639528977870759,0
70,70,4.719824478289998,10.956343150103844,1.737478160563931,-6.446246984792794,2.7414466127049715,-2.875494732029144,2.2493670156840544,1.0076217664314888,0
71,71,-1.6514766517129291,0.3151913310539415,0.7918318168596852,-0.9147154538057966,-0.1131925673065985,1.3922187331645794,-1.3362501716283712,-0.1618147126245428,0
72,72,-0.5316016641591144,-0.7381621479801613,-0.3386489004453752,0.177364492400491,-0.2670703350391448,1.2217117008819196,-0.1592050996459187,-0.2523218099322453,0
73,73,-0.6545712482689431,-0.5833575328830599,0.5346871371670058,0.5721895494114017,-0.0378585777099758,0.3025867700018682,-0.1509299330098122,-0.531803285422961,0
74,74,0.7699465937661163,0.163241310434492,-1.5166119105360667,1.2847818691645971,0.3570062450720052,-0.0744630892154341,-0.8420788913054548,-0.5650438945297116,0
75,75,1.3551116312988871,-0.1160741341997772,0.3496313055977493,1.1974848629575767,-1.8677098525164848,-0.8328227352145006,-1.904989557343156,-0.3248876042664627,0
76,76,-0.325056629616219,-1.271494103725754,-1.0297602911730876,0.1967984689772968,0.0011075511958827,-0.0570265765871192,0.761041307736304,-0.2398159263355872,0
77,77,-1.6412179683762615,0.190773079533623,-0.6421077364459938,2.254851941925501,1.0819903779997015,1.1612662154777,0.1620035541926797,2.1543302640973274,0
78,78,0.0012095057502874,3.092281146218501,-0.6276794201088791,0.7152816286651721,-0.901967096978072,-0.3539229554197865,-1.2426572232980475,0.1314646694905394,0
79,79,-0.1500282793446618,-1.3598952642110944,-0.4836335335753172,0.0803506789421141,-0.0862052221452518,-0.553902903520524,-0.1298704421357524,-0.2069903210755564,0
80,80,-1.914294723122114,0.5678564870577687,1.8262741554947763,-0.0510826426176573,1.316638153006452,-0.8815730740849367,-0.5402114460349989,-1.247305596398656,0
81,81,-0.4064130401450915,-0.97455325537202,0.9924215174833066,0.1144626467265393,0.6941902910732675,-1.4664541306643084,-1.5855614148676624,-0.4710069664020007,0
82,82,-0.498463852863693,-2.150277410067136,0.8257470586006364,-1.3313274488221574,1.3877493323777907,-1.123133454384506,-0.2004012395718939,1.281014804364528,0
83,83,3.915317865289359,0.3225800395453432,1.2981057583046895,0.9580521612173524,-1.979170505786048,0.1881799958123701,-0.4595677899042863,-0.0804477280151383,0
84,84,2.2103523859989456,-0.8719044833834253,1.220517363035897,-0.1961079068599742,-1.4518592792135705,-2.379064589708435,-3.4228873487327958,1.0436833966331238,0
85,85,2.269460575477982,4.971157012981351,-1.7200589516476197,-1.3513834970099476,-1.308197721371882,-0.9245777508190508,-1.0436226569199314,-0.3136795238596875,0
86,86,3.231771120454427,4.993867522296296,-2.059049162835863,-0.9855749549984362,-0.8460682620218632,-0.7016514699688238,-1.2128697401087247,-1.0333670741882035,0
87,87,-1.2342635484532791,0.4937639564175883,0.0484274561619281,1.5145804917162966,-0.1548092024013733,-0.0564742375053374,-0.1473735308134516,-0.1643064430706568,0
88,88,-1.3884403486968089,3.306733787363504,-0.5494327511093605,0.7769762993382288,0.1943944379431982,-0.1780058755391544,-0.1898868915761952,0.2195749736052317,0
89,89,4.917157979812202,2.186161166909753,-2.216523887731305,2.382399527952234,3.371260859814596,1.5557022436331382,-0.510799971576398,0.0412962893160839,0
90,90,0.4099006321655066,2.5318724191156488,-1.7089350159900136,-2.378534812876563,-0.1118019040107986,1.177267444068822e-05,0.8580922129808658,0.0428238032634901,0
91,91,-1.6008330272570352,-0.2326697732644134,0.194958198087817,0.935287446193282,-0.4560027778790139,0.0356098784214491,0.6134903322447917,0.1332448169893366,0
92,92,-1.256849948688458,-0.627629525550615,0.339264441226715,1.1410028430651118,-0.676620419463651,0.0346005447241206,0.3967942680258241,0.0094848315640221,0
93,93,-1.1201751490078535,-0.4858082039174168,0.1436365783542071,1.2262598021917828,-0.8009095555580796,0.0033308728483024,0.1262614567659949,-0.0667100295281823,0
94,94,-1.77889575829522,-0.1807726063103154,-0.0711882736613883,1.3853303468759477,0.1302374300455946,0.4615321194879522,0.6109798502648464,0.8207880931680764,0
95,95,0.1829705810410694,-0.520184427326946,0.2400477939573837,1.1967920524374276,-1.542059344220614,-0.2559319034485448,-0.7969012133177362,-0.0672892486640081,0
96,96,-1.8414473893894825,1.7756972120259715,-0.1763661378365558,0.3488002324565024,-0.5709057323445272,-0.156544679893034,0.5161780903144304,-0.1985257980444741,0
97,97,-1.0029213025140025,-1.6923502087708011,1.8379807691981056,-0.9307638683497478,1.7254923060313367,-1.6612213365745356,-1.276343152630204,0.7453630769131495,0
98,98,-1.9941709005716304,-1.1041611627788368,1.1372049306434764,-0.2751759644007215,0.0293702782253778,1.6868342739604187,-0.3651049595505891,-0.4087047804316988,0
99,99,0.2930302161641057,-2.100397573487715,-0.2305844106210591,-0.7512618491234715,1.8810811349539656,0.0254545976360479,0.7108076658077138,-1.4402823401603964,0
100,100,4.220565314723622,0.1863521056899314,-0.2169473349420026,0.604933643353839,-0.3732676162246837,0.1348736240272995,-0.0964986529590855,-0.0554547899120646,0
101,101,0.0320192028532645,-2.1261614554782944,0.0712879728156676,-0.7428523422165276,1.844172043607601,-0.307050250772564,-0.0745129529984525,-1.7536305202873186,0
102,102,-1.4826570577815386,0.0535731842839531,0.5450858077989156,0.7299199741146679,-0.0611184673287316,-0.3643280025250742,0.4609407384819546,0.1159993559062084,0
103,103,-0.8986673312400456,1.0842194364836957,0.0758133829407946,0.6425149836113194,-0.8853348037539893,0.0557531834711307,0.3026171835532326,0.274374798375426,0
104,104,0.5747770038488597,-1.5934105078349317,-1.5989945154828262,-0.2684319111423469,0.3704922799658471,-0.1626888538491571,0.7131534612741257,-0.4729101314865215,0
105,105,-1.716724033533852,5.580325967445706,-0.7678791698701032,-1.343714264028121,-0.4317530299344118,-0.9153840935400128,0.6247241838068411,0.2776233971986815,0
106,106,-0.351262848011138,-0.6648508832466594,-0.8682191066119329,0.3126697449192006,-0.4400262259894665,-0.0020580772360703,0.4979148075458645,-0.0764459717010823,0
107,107,4.970577307399929,5.195273671554444,-0.6960799594991202,-1.6092622675960215,-0.2744575784885099,-0.4062379525579109,0.2440653750845781,-0.0631007452658869,0
108,108,1.2044216429506651,-1.4112460941344898,-0.6656564580788317,0.0311462974915778,-0.0721922906989139,-0.1783233166094546,0.0841011799893874,-0.8910864402014925,0
